as quickly as possible	ᏄᏟᏍᏛᎢ	[nù:hlǐ:sdv̋:ʔi] (adj/adv)
ascending	ᎠᎵᏌᎳᏗᎠ	[àlsaladíʔa]  (he or it is) (3rd/present continuous)
ascending	ᎦᎵᏌᎳᏗᎠ	[galì:saladíʔa]  (he or it is) (1st/present continuous)
ascending	ᎤᎵᏌᎳᏓᏅᎢ	[ùlsaladâ:nv̌:ʔi]  (he or it is) (3rd/remote past)
ascending	ᎠᎵᏌᎳᏗᏍᎪᎢ	[àlsaladî:sgó:ʔi]  (he or it is) (3rd/habitual)
ascending	ᎭᎵᏌᎳᏛᎦ	[halsaladv̀:ga]  (he or it is) (2nd/immediate)
ascending	ᎤᎵᏌᎳᏙᏗ	[ulsaladò:di]  (he or it is) (3rd/deverbal)
ascending an incline	ᎧᎾᎷᏍᎦ	[kanalu:sga]  (he is) (3rd/present continuous)
ascending an incline	ᏥᎾᎷᏍᎦ	[jì:nalu:sga]  (he is) (1st/present continuous)
ascending an incline	ᎤᎿᎷᏒᎢ	[ù:hnalu:sv̌:ʔi]  (he is) (3rd/remote past)
ascending an incline	ᎧᎾᎷᏍᎪᎢ	[kana:lu:sgó:ʔi]  (he is) (3rd/habitual)
ascending an incline	ᎯᎿᎷᎯ	[hihnalǔ:hi]  (he is) (2nd/immediate)
ascending an incline	ᎤᎿᎷᎯᏍᏗ	[u:hnalu:hisdi]  (he is) (3rd/deverbal)
ashes	ᎪᏍᏚ	[kò:sdu]  (single noun)
asking a question	ᏥᏯᏛᏛᎲᏍᎦ	[ji:yà:tv̌:dv́:hv:sga] (an.)  (he is) (1st/present continuous)
asking a question	ᎦᏛᏛᎲᏍᎦ	[gà:tv̌:dv́:hvsga] (in.)  (he is) (1st/present continuous)
asking a question	ᎯᏯᏛᏛᎲᎦ	[hi:yà:tv:dv:hv̀:ga] (in.)  (he is) (2nd/immediate)
asking a question	ᎭᏛᏛᎲᎦ	[hatv:dv:hv̀:ʔga] (an.)  (he is) (2nd/immediate)
asking a question	ᎠᏛᏛᎲᏍᎦ	[à:tv̌:dv́:hvsga]  (he is) (3rd/present continuous)
asking a question	ᎤᏛᏛᏅᎢ	[ù:tv̌:dv́:hnv̌:ʔi]  (he is) (3rd/remote past)
asking a question	ᎠᏛᏛᎲᏍᎪᎢ	[à:tv̌:dv́:hvsgó:ʔi]  (he is) (3rd/habitual)
asking a question	ᎤᏛᏘᏗ	[u:tv̌:tdi]  (he is) (3rd/deverbal)
asking for it	ᎠᏔᏲᎯᎭ	[à:tayo:híha]  (he is) (3rd/present continuous)
asking for it	ᏥᏔᏲᎯᎭ	[jì:tayo:híha]  (he is) (1st/present continuous)
asking for it	ᎤᏔᏲᏢᎢ	[ù:tayo:hlv̌:ʔi]  (he is) (3rd/remote past)
asking for it	ᎠᏔᏲᎯᎰᎢ	[à:tayo:hi:hó:ʔi]  (he is) (3rd/habitual)
asking for it	ᎯᏔᏲᎭ	[hitayǒ:ha]  (he is) (2nd/immediate)
asking for it	ᎤᏔᏲᏍᏗ	[u:tayo:sdi]  (he is) (3rd/deverbal)
asking him a question.	ᏥᏯᏛᏛᎲᏍᎦ	[ji:yà:tv̌:dv́:hv:sga] (an.)  (he is) (1st/present continuous)
asking him a question.	ᎦᏛᏛᎲᏍᎦ	[gà:tv̌:dv́:hvsga] (in.)  (he is) (1st/present continuous)
asking him a question.	ᎯᏯᏛᏛᎲᎦ	[hi:yà:tv:dv:hv̀:ga] (in.)  (he is) (2nd/immediate)
asking him a question.	ᎭᏛᏛᎲᎦ	[hatv:dv:hv̀:ʔga] (an.)  (he is) (2nd/immediate)
asking him a question.	ᎠᏛᏛᎲᏍᎦ	[à:tv̌:dv́:hvsga]  (he is) (3rd/present continuous)
asking him a question.	ᎤᏛᏛᏅᎢ	[ù:tv̌:dv́:hnv̌:ʔi]  (he is) (3rd/remote past)
asking him a question.	ᎠᏛᏛᎲᏍᎪᎢ	[à:tv̌:dv́:hvsgó:ʔi]  (he is) (3rd/habitual)
asking him a question.	ᎤᏛᏘᏗ	[u:tv̌:tdi]  (he is) (3rd/deverbal)
asleep	ᎠᏂᏟᎾ	[à:ni:hlína]  (they are) (two or more) (3rd/present continuous)
asleep	ᎣᏥᏟᎾ	[ò:ji:hlína]  (they are) (two or more) (1st/present continuous)
asleep	ᎠᏂᏟᏃᎢ	[à:ni:hlínó:ʔi]  (they are) (two or more) (3rd/habitual)
assistance	ᎠᎵᏍᏕᎸᏙᏗ	[alsděhldohdi]  (financial) (single noun)
at home	ᎤᏬᏝ	[ù:wǒ:hla]  (he is) (3rd/present continuous)
at home	ᎠᏉᏝ	[à:gwǒ:hla]  (he is) (1st/present continuous)
at home	ᎤᏬᏢᎢ	[ù:wǒ:hlv́:ʔi]  (he is) (3rd/remote past)
at home	ᎤᏬᏠᎢ	[ù:wǒ:hlóʔi]  (he is) (3rd/habitual)
at home	ᏦᏞᏍᏗ	[jǒ:hlê:sdi]  (he is) (2nd/future progressive)
at home	ᏗᏓᏁᎸᎢ	[di:dá:ne:lv̋:ʔi] (adj/adv)
at midnight	ᏒᏃᏱ	[sv:nǒ:yi] (adj/adv)
attaching it	ᎦᏌᏁᎾᏛᏍᎦ	[gá:saně:nádvsga]  (he is) (flexible), behind it (3rd/present continuous)
attaching it	ᏥᏌᏁᎾᏛᏍᎦ	[jí:saně:nádvsga]  (he is) (flexible), behind it (1st/present continuous)
attaching it	ᎤᏩᏌᏁᎾᏛᏅᎢ	[ù:wá:saně:ná:dv̀:nv̌:ʔi]  (he is) (flexible), behind it (3rd/remote past)
attaching it	ᎦᏌᏁᎾᏛᏍᎪᎢ	[gá:saně:nádv:sgó:ʔi]  (he is) (flexible), behind it (3rd/habitual)
attaching it	ᎯᏌᏁᎾᏛᎦ	[hì:sane:nadv̀:ga]  (he is) (flexible), behind it (2nd/immediate)
attaching it	ᎤᏩᏌᏁᎾᏛᏗ	[uwà:saně:nádv̀:di]  (he is) (flexible), behind it (3rd/deverbal)
attacking him or it	ᏕᏥᎦᏘᎴᎦ	[de:jí:gà:tǐ:lê:ga] (an.)  (he is) (1st/present continuous)
attacking him or it	ᏕᏥᎦᏘᎴᎦ	[de:jígà:tǐ:lê:ga] (in.)  (he is) (1st/present continuous)
attacking him or it	ᏘᎦᏘᎷᎦ	[ti:gâ:tǐ:lû:ga] (in.)  (he is) (2nd/immediate)
attacking him or it	ᏘᎦᏘᎷᎦ	[tíkti:lù:ga] (an.)  (he is) (2nd/immediate)
attacking him or it	ᏓᎦᏘᎴᎦ	[dà:ktǐ:lê:ga]  (he is) (3rd/present continuous)
attacking him or it	ᏚᎦᏘᎸᏒᎢ	[dù:ktǐ:lv̂:sv̌:ʔi]  (he is) (3rd/remote past)
attacking him or it	ᏓᎦᏘᎴᎪᎢ	[dà:ktǐ:lê:gó:ʔi]  (he is) (3rd/habitual)
attacking him or it	ᏧᎦᏘᎸᏍᏗ	[ju:ktǐ:lv̂:sdi]  (he is) (3rd/deverbal)
attempting it	ᎠᏁᏟᏗᎭ	[á:nehldíha]  (he is) (3rd/present continuous)
attempting it	ᎦᏁᏟᏗᎭ	[gá:nehldíha]  (he is) (1st/present continuous)
attempting it	ᎤᏁᏟᏔᏅᎢ	[ú:nehltánv́:ʔi]  (he is) (3rd/remote past)
attempting it	ᎠᏁᏟᏗᏍᎪᎢ	[á:nehldǐ:sgóʔi]  (he is) (3rd/habitual)
attempting it	ᎭᏁᏟᏓ	[hà:nehlda]  (he is) (2nd/immediate)
attempting it	ᎤᏁᏟᏙᏗ	[ù:něhldohdi]  (he is) (3rd/deverbal)
August	ᎦᎶᏂ	[Gaʔlo:hni]  (single noun)
aunt	ᎤᏠᎩ	[u:hlogi]  (his or her) (single noun)
aunt	ᏧᏠᎩ	[ju:hlogi]  (his or her) (plural noun)
away from	ᎤᏟ	[udli] (adj/adv)
axe	ᎦᎷᏯᏍᏗ	[galùysdi]  (single noun)
axe	ᏗᎦᎷᏯᏍᏗ	[digalùysdi]  (plural noun)
baby	ᎤᏍᏗ	[u:sdi̋]  (single noun)
baby	ᏧᎾᏍᏗ	[junsdi]  (plural noun)
back	ᎦᏐᎯᎢ	[ga:sohi̋:ʔi]  (his) (single noun)
backing up	ᎠᏏᏁᎦ	[á:si:né:ga]  (he is) (3rd/present continuous)
backing up	ᎦᏏᏁᎦ	[gá:si:né:ga]  (he is) (1st/present continuous)
backing up	ᎤᏏᏅᏒᎢ	[ú:si:nv́:sv̌:ʔi]  (he is) (3rd/remote past)
backing up	ᎠᏏᏁᎪᎢ	[á:si:né:gó:ʔi]  (he is) (3rd/habitual)
backing up	ᎭᏏᏄᎦ	[hà:si:nù:ga]  (he is) (2nd/immediate)
backing up	ᎤᏏᏅᏍᏗ	[ù:sǐ:nv̂:sdi]  (he is) (3rd/deverbal)
backwards	ᎠᏏᏂ	[à:si:ni] (adj/adv)
bad	ᎤᏂᏲᎢ	[u:ni:yő:ʔi]  (plural adj/adv)
bad	ᏧᏲᎢ	[ju:yő:ʔi]  (plural adj/adv)
bad	ᎤᏲᎢ	[u:yő:ʔi] (adj/adv)
bad omen	ᎤᏓᎴᎯ	[u:daleʔhi]  (single noun)
badge	ᎠᎧᏁᏍᏗ	[akaně:sdi]  (single noun)
badge	ᏗᎧᏁᏍᏗ	[di:kaně:sdi]  (plural noun)
baking it	ᎦᏚᎲᏍᎦ	[gá:du:hv́sga]  (he is) (3rd/present continuous)
baking it	ᏥᏚᎲᏍᎦ	[jí:du:hv́sga]  (he is) (1st/present continuous)
baking it	ᎤᏩᏚᏅᎢ	[ù:wá:du:hnv̌:ʔi]  (he is) (3rd/remote past)
baking it	ᎦᏚᎲᏍᎪᎢ	[gá:du:hvsgó:ʔi]  (he is) (3rd/habitual)
baking it	ᎯᏚᎲᎦ	[hì:du:hv̀:ga]  (he is) (2nd/immediate)
baking it	ᎤᏩᏘᏗ	[u:wà:tdi]  (he is) (3rd/deverbal)
ball	ᏗᏍᏆᏞᏍᏗ	[di:sgwà:hle̋:sdi]  (plural noun)
ball	ᏗᏍᏆᏞᏍᏗ	[dì:sgwà:tle̋:sdi]  (plural noun)
ball	ᏍᏆᏞᏍᏗ	[sgwà:hle̋:sdi]  (single noun)
ball	ᏍᏆᏞᏍᏗ	[sgwà:tle̋:sdi]  (single noun)
ball field	ᎤᎾᎳᏍᎦᎵᏗᎢ	[u:nalà:sgáhldi̋:ʔi]  (single noun)
ball field	ᏧᎾᎳᏍᎦᎸᏗᎢ	[ju:na:là:sgáhldi̋:ʔi]  (plural noun)
ball player	ᎠᎳᏍᎦᎵᏍᎩ	[alà:sgali̋:sgi]  (single noun)
ball player	ᎠᎾᎳᏍᎦᎵᏍᎩ	[analà:sgali̋:sgi]  (plural noun)
bank	ᎠᎹᏳᏟᏗ	[ama:yűhldi]  (single noun)
bank	ᎠᏕᎳᏗᏗᎢ	[aděldiyhdi̋:ʔi]  (single noun)
bank	ᎠᏕᎳᏧᏂᏗᎢ	[adělju:niyhdi̋:i]  (single noun)
Baptist	ᏗᏓᏬᏍᎩ	[Di:da:wő:sgi]  (single noun)
Baptist	ᏗᎾᏓᏬᏍᎩ	[Di:nada:wő:sgi]  (plural noun)
baptizing him	ᎦᏬᎠ	[gawó:ʔa]  (he is) (3rd/present continuous)
baptizing him	ᏥᏯᏬᎠ	[ji:yawó:ʔa]  (he is) (1st/present continuous)
baptizing him	ᎤᏬᎥᎢ	[ù:wó:ʔv̌:ʔi]  (he is) (3rd/remote past)
baptizing him	ᎦᏬᏍᎪᎢ	[gawó:sgó:ʔi]  (he is) (3rd/habitual)
baptizing him	ᎯᏯᏬᏣ	[hi:yawǒ:ja]  (he is) (2nd/immediate)
baptizing him	ᎤᏬᏍᏗ	[u:wò:sdi]  (he is) (3rd/deverbal)
barbed	ᏧᏣᏲᏍᏗ	[ju:jayő:sdi] (adj/adv)
barber	ᏗᏓᏍᏙᏰᏍᎩ	[di:da:sdo:ye̋:sgi]  (single noun)
barber	ᏗᎾᏓᏍᏙᏰᏍᎩ	[di:nada:sdo:ye̋:sgi]  (plural noun)
barely	ᎤᏎᎦᏨᎢ	[u:se:gà:jv̋:ʔi] (adj/adv)
barely	ᏎᎦᏨᎢ	[se:gà:jv̋:ʔi] (adj/adv)
barking	ᏂᎦᏪᎠ	[nigaweʔa]  (it is) (3rd/present continuous)
barking	ᏂᏥᏪᎠ	[nijiweʔa]  (it is) (1st/present continuous)
barking	ᏄᏪᏒᎢ	[nù:wè:sv̌:ʔi]  (it is) (3rd/remote past)
barking	ᏂᎦᏪᏍᎪᎢ	[nigawè:sgó:ʔi]  (it is) (3rd/habitual)
barking	ᏂᏫ	[hníwi]  (it is) (2nd/immediate)
barking	ᎢᏳᏪᏍᏗ	[iyú:wè:sdi]  (it is) (3rd/deverbal)
barking	ᏓᏑᏫᏍᎦ	[dà:suhwísga]  (it is) (3rd/present continuous)
barking	ᏕᎦᏑᏫᏍᎦ	[de:gâ:suhwísga]  (it is) (1st/present continuous)
barking	ᏚᏑᏫᏒᎢ	[du:suhwisv̌:ʔi]  (it is) (3rd/remote past)
barking	ᏓᏑᏫᏍᎪᎢ	[dà:suhwisgó:ʔi]  (it is) (3rd/habitual)
barking	ᏔᏑᏩ	[tasúhwa]  (it is) (2nd/immediate)
barking	ᏧᏑᏫᏍᏗ	[ju:suhwisdi]  (it is) (3rd/deverbal)
barrel	ᏒᏙᏂ	[sv:do:ni]  (single noun)
Bartlesville	ᎫᎫᎢ	[Gù:gű:ʔi]  (single noun)
bashful	ᎤᏕᎰᏌᏘ	[u:dehǒ:sati] (adj/adv)
bashful	ᎤᎾᏕᎰᏌᏘ	[u:nade:hǒ:sati]  (plural adj/adv)
basket	ᏔᎷᏣ	[talǔ:ja]  (single noun)
basket	ᏗᏔᎷᏣ	[di:talǔ:ja]  (plural noun)
bat	ᎪᏍᏛᏂᏍᏗ	[go:sdv́:nì:sdi]  (single noun)
bat	ᏗᎪᏍᏛᏂᏍᏗ	[digo:sdv́:nì:sdi]  (plural noun)
bat	ᏜᎺᎭ	[dla:me:ha]  (single noun)
bathing	ᎠᏓᏬᎠ	[à:dawó:ʔa]  (he is) (3rd/present continuous)
bathing	ᎦᏓᏬᎠ	[gadawó:ʔa]  (he is) (1st/present continuous)
bathing	ᎤᏓᏬᎥᎢ	[ù:dawó:ʔv̌:ʔi]  (he is) (3rd/remote past)
bathing	ᎠᏓᏬᏍᎪᎢ	[à:dawó:sgó:ʔi]  (he is) (3rd/habitual)
bathing	ᎭᏓᏬᏣ	[hadawǒ:ja]  (he is) (2nd/immediate)
bathing	ᎤᏓᏬᏍᏗ	[u:dawò:sdi]  (he is) (3rd/deverbal)
bathing him	ᎦᏬᎠ	[gawó:ʔa]  (he is) (3rd/present continuous)
bathing him	ᏥᏯᏬᎠ	[ji:yawó:ʔa]  (he is) (1st/present continuous)
bathing him	ᎤᏬᎥᎢ	[ù:wó:ʔv̌:ʔi]  (he is) (3rd/remote past)
bathing him	ᎦᏬᏍᎪᎢ	[gawó:sgó:ʔi]  (he is) (3rd/habitual)
bathing him	ᎯᏯᏬᏣ	[hi:yawǒ:ja]  (he is) (2nd/immediate)
bathing him	ᎤᏬᏍᏗ	[u:wò:sdi]  (he is) (3rd/deverbal)
battery	ᎠᎾᎦᎵᏍᎩ	[anà:ga:lǐ:sgi]  (single noun)
battery	ᏗᎾᎦᎵᏍᎩ	[di:nà:galǐ:sgi]  (1st/present continuous)
batting it	ᎪᏍᏛᏂᎭ	[go:sdv́:ni:ha]  (he is) (3rd/present continuous)
batting it	ᎪᏍᏛᏂᎭ	[gò:sdv́:niha]  (he is) (1st/present continuous)
batting it	ᎤᏬᏍᏛᏂᎸᎢ	[ù:wo:sdv̌:nî:lv̌:ʔi]  (he is) (3rd/remote past)
batting it	ᎪᏍᏛᏂᎰᎢ	[go:sdv́:nihó:ʔi]  (he is) (3rd/habitual)
batting it	ᎰᏍᏛᏂᎦ	[ho:sdv:nì:ga]  (he is) (2nd/immediate)
batting it	ᎤᏬᏍᏛᏂᏍᏗ	[uwo:sdv̌:nî:sdi]  (he is) (3rd/deverbal)
beans	ᏚᏯ	[tǔ:ya]  (single noun)
bear	ᏲᎾ	[yǒ:na]  (single noun)
beating him at a game	ᎠᏠᏍᎦ	[à:hlo:sga]  (he is) (3rd/present continuous)
beating him at a game	ᏥᏠᏍᎦ	[jì:hlo:sga]  (he is) (1st/present continuous)
beating him at a game	ᎤᏠᏒᎢ	[ù:hlo:sv̌:ʔi]  (he is) (3rd/remote past)
beating him at a game	ᎠᏠᏍᎪᎢ	[à:hlo:sgó:ʔi]  (he is) (3rd/habitual)
beating him at a game	ᎯᏠᎯ	[hì:hlǒ:hi]  (he is) (2nd/immediate)
beating him at a game	ᎤᏠᎯᏍᏗ	[u:hlo:hisdi]  (he is) (3rd/deverbal)
beating him up	ᎦᎸᏂᎭ	[galv́:hniha]  (he is) (3rd/present continuous)
beating him up	ᏥᎸᏂᎭ	[ji:lv́:hniha]  (he is) (1st/present continuous)
beating him up	ᎤᎸᏂᎸᎢ	[ù:lv́:hnilv̌:ʔi]  (he is) (3rd/remote past)
beating him up	ᎦᎸᏂᎰᎢ	[galv́:hnihó:ʔi]  (he is) (3rd/habitual)
beating him up	ᎯᎸᏂᎦ	[hi:lv̀nhga]  (he is) (2nd/immediate)
beating him up	ᎤᎸᏂᏍᏗ	[u:lv̀nsdi]  (he is) (3rd/deverbal)
becoming	ᏂᎦᎵᏍᏗᎭ	[nigalsdi:ha]  (he is) (3rd/present continuous)
becoming	ᏂᎦᎵᏍᏗᎭ	[nigà:lisdi:ha]  (he is) (1st/present continuous)
becoming	ᏄᎵᏍᏔᏅᎢ	[nù:lsta:nv̌:ʔi]  (he is) (3rd/remote past)
becoming	ᏂᎦᎵᏍᏗᏍᎪᎢ	[nigalsdi:sgóʔi]  (he is) (3rd/habitual)
becoming	ᎿᎵᏍᏓ	[hnalsdá]  (he is) (2nd/immediate)
becoming	ᎢᏳᎵᏍᏙᏗ	[iyu:lsdohdi]  (he is) (3rd/deverbal)
becoming angry	ᎤᎿᎸᎦ	[ù:hnǎ:lv̂:ga]  (he is) (3rd/present continuous)
becoming angry	ᎠᎩᎾᎸᎦ	[à:kinǎ:lv̂:ga]  (he is) (1st/present continuous)
becoming angry	ᎤᎿᎸᏨᎢ	[ù:hnǎ:lv̂:jv̌:ʔi]  (he is) (3rd/remote past)
becoming angry	ᎤᎿᎸᎪᎢ	[ù:hnǎ:lv̂:gó:ʔi]  (he is) (3rd/habitual)
becoming angry	ᏣᎾᎸᎩ	[chana:lv̀:gi]  (he is) (2nd/immediate)
becoming angry	ᎤᎿᎸᎢᏍᏗ	[u:hnǎ:lv́ʔisdi]  (he is) (3rd/deverbal)
becoming blind	ᏓᎨᏩᎦ	[dà:kě:wâ:ga]  (he is) (3rd/present continuous)
becoming blind	ᏕᏥᎨᏩᎦ	[de:jíʔgě:wâ:ga]  (he is) (1st/present continuous)
becoming blind	ᏚᎨᏩᏨᎢ	[dù:kě:wâ:jv̌:ʔi]  (he is) (3rd/remote past)
becoming blind	ᏓᎨᏩᎪᎢ	[dà:kě:wâ:gó:ʔi]  (he is) (3rd/habitual)
becoming blind	ᏘᎨᏩᎩ	[tiké:wà:gi]  (he is) (2nd/immediate)
becoming blind	ᏧᎨᏩᎢᏍᏗ	[ju:kě:wá:ʔisdi]  (he is) (3rd/deverbal)
becoming crisp	ᎠᏍᏓᎦᏴᎯᎭ	[à:sdagayv:híha]  (it is) (3rd/present continuous)
becoming crisp	ᎤᏍᏓᎦᏴᏢᎢ	[ù:sdagayv:hlv̌:ʔi]  (it is) (3rd/remote past)
becoming crisp	ᎠᏍᏓᎦᏴᎯᎰᎢ	[à:sdagayv:hihó:ʔi]  (it is) (3rd/habitual)
becoming done	ᎬᏂᏍᎦ	[gvnsga]  (it is) (by cooking) (3rd/present continuous)
becoming done	ᎤᏩᏂᏒᎢ	[ù:wansv̌:ʔi]  (it is) (by cooking) (3rd/remote past)
becoming done	ᎬᏂᏍᎪᎢ	[gvnsgó:ʔi]  (it is) (by cooking) (3rd/habitual)
becoming done	ᎲᏂ	[hv̌:hni]  (it is) (by cooking) (2nd/immediate)
becoming done	ᎤᏩᏂᏍᏗ	[uwa:hnísdi]  (it is) (by cooking) (3rd/deverbal)
becoming enraged	ᎤᏔᏝᏬᏍᎦ	[ù:tahlawo:sga]  (he is) (3rd/present continuous)
becoming enraged	ᎠᎩᏔᏝᏬᏍᎦ	[àktahlawo:sga]  (he is) (1st/present continuous)
becoming enraged	ᎤᏔᏝᏬᏒᎢ	[ù:tahlawo:sv̌:ʔi]  (he is) (3rd/remote past)
becoming enraged	ᎤᏔᏝᏬᏍᎪᎢ	[ù:tahlawo:sgó:ʔi]  (he is) (3rd/habitual)
becoming enraged	ᏣᏔᏝᏬᎯ	[tstahlawǒ:hi]  (he is) (2nd/immediate)
becoming enraged	ᎤᏔᏝᏬᎯᏍᏗ	[u:tahlawo:hisdi]  (he is) (3rd/deverbal)
becoming frosty	ᎠᏯᏛᎲᏍᎦ	[à:hyahtv̌:hv́sga] (it is) (the ground) (3rd/present continuous)
becoming frosty	ᎤᏯᏛᏅᎢ	[ù:hyahtv̌:hnv́:ʔi] (it is) (the ground) (3rd/remote past)
becoming frosty	ᎠᏯᏛᎲᏍᎪᎢ	[à:hyahtv̌:hv́sgó:ʔi] (it is) (the ground) (3rd/habitual)
becoming frosty	ᎤᏯᏛᏘᏗ	[u:hyahtv́:tdi] (it is) (the ground) (3rd/deverbal)
becoming spoiled	ᎠᏲᎦ	[à:yó:ga]  (he is) (3rd/present continuous)
becoming spoiled	ᏥᏲᎦ	[jiyó:ga]  (he is) (1st/present continuous)
becoming spoiled	ᎤᏲᏨᎢ	[ù:yó:jv̌:ʔi]  (he is) (3rd/remote past)
becoming spoiled	ᎠᏲᎪᎢ	[à:yó:gó:ʔi]  (he is) (3rd/habitual)
becoming spoiled	ᎯᏲᎩ	[hiyò:gi]  (he is) (2nd/immediate)
becoming spoiled	ᎤᏲᏍᏗ	[u:yò:sdi]  (he is) (3rd/deverbal)
becoming warm	ᎤᎦᎾᏬᏍᎦ	[Ù:ga:nawo:sga]  (he is) (3rd/present continuous)
becoming warm	ᎠᎩᎦᎾᏬᏍᎦ	[à:giga:nawo:sga]  (he is) (1st/present continuous)
becoming warm	ᎤᎦᎾᏬᏒᎢ	[ù:ga:nawo:sv̌:ʔi]  (he is) (3rd/remote past)
becoming warm	ᎤᎦᎾᏬᏍᎪᎢ	[ù:ga:nawo:sgó:ʔi]  (he is) (3rd/habitual)
becoming warm	ᏣᎦᎾᏬᎯ	[jaga:nawǒ:hi]  (he is) (2nd/immediate)
becoming warm	ᎤᎦᎾᏬᎯᏍᏗ	[u:ga:nawo:hisdi]  (he is) (3rd/deverbal)
becoming wise	ᎠᎦᏙᎲᏍᎦ	[à:ktô:hvsga]  (he is) (3rd/present continuous)
becoming wise	ᏥᎦᏙᎲᏍᎦ	[jigà:tô:hvsga]  (he is) (1st/present continuous)
becoming wise	ᎤᎦᏙᎲᏒᎢ	[ù:ktô:hvsv̌:ʔi]  (he is) (3rd/remote past)
becoming wise	ᎠᎦᏙᎲᏍᎪᎢ	[à:ktô:hvsgó:ʔi]  (he is) (3rd/habitual)
becoming wise	ᎯᎦᏙᎥᎯ	[hiktoʔvhi]  (he is) (2nd/immediate)
becoming wise	ᎤᎦᏙᎥᎯᏍᏗ	[u:ktoʔv́hísdi]  (he is) (3rd/deverbal)
bed	ᎦᏂᏟ	[gani:hli]  (single noun)
bed	ᏗᎦᏂᏟ	[digani:hli]  (plural noun)
bed bug	ᎦᎷᏯᏍᏗ	[galùysdi]  (single noun)
bed bug	ᎠᏂᎦᎷᏯᏍᏗ	[ani:galùysdi]  (plural noun)
bedstead	ᎦᏂᏝᏗᏍᏗ	[gani:hladî:sdi]  (single noun)
bedstead	ᏗᎦᏂᏝᏗᏍᏗ	[digani:hladî:sdi]  (plural noun)
bee	ᏩᏚᎵᏏ	[wá:du:lí:si]  (single noun)
beef	ᏩᎦ ᎭᏫᏯ	[wahga hawi:ya]  (single noun)
beer	ᎤᏬᎩᏟ	[uwò:gíhli]  (single noun)
beginning	ᎠᎴᏂᎭ	[à:le:níha]  (he is) (3rd/present continuous)
beginning	ᎦᎴᏂᎠ	[gale:ní:ʔa]  (he is) (1st/present continuous)
beginning	ᎤᎴᏅᎲᎢ	[ù:le:nv:hv̌:ʔi]  (he is) (3rd/remote past)
beginning	ᎠᎴᏂᏍᎪᎢ	[à:le:nǐ:sgóʔi]  (he is) (3rd/habitual)
beginning	ᎭᎴᎾ	[halě:na]  (he is) (2nd/immediate)
beginning	ᎤᎴᏅᏗ	[u:lenhdi]  (he is) (3rd/deverbal)
beginning	ᎠᏓᎴᏂᎭ	[à:dale:níha]  (it is) (3rd/present continuous)
beginning	ᎤᏓᎴᏅᎲᎢ	[ù:dale:nv:hv̌:ʔi]  (it is) (3rd/remote past)
beginning	ᎠᏓᎴᏂᏍᎪᎢ	[à:dale:nǐ:sgóʔi]  (it is) (3rd/habitual)
beginning	ᎤᏓᎴᏅᏗ	[u:dalenhdi]  (it is) (3rd/deverbal)
behind	ᎣᏂ ᏗᏜ	[o:hni dí:dla] (adj/adv)
behind a person	ᎤᏐᏛᎢ	[ù:so:tv̋:ʔi]
behind a person	ᏧᎾᏐᏛᎢ	[ju:nà:so:tv̋:ʔi]
being born	ᎠᏕᎲᏍᎦ	[à:de:hv́sga]  (he is) (3rd/present continuous)
being born	ᎦᏕᎥᏍᎦ	[gadeʔv́sga]  (he is) (1st/present continuous)
being born	ᎤᏕᏅᎢ	[ù:de:hnv̌:ʔi]  (he is) (3rd/remote past)
being born	ᎠᏕᎲᏍᎪᎢ	[à:de:hvsgó:ʔi]  (he is) (3rd/habitual)
being born	ᎭᏕᎲᎦ	[ha:de:hv̀:ga]  (he is) (2nd/immediate)
being born	ᎤᏕᏗ	[u:dehdi]  (he is) (3rd/deverbal)
being buried	ᎦᏃᏴᎦ	[ganǒ:yv̂:ga]  (he or it is) (3rd/present continuous)
being buried	ᏥᏃᏴᎦ	[jinǒ:yv̂:ga]  (he or it is) (1st/present continuous)
being buried	ᎤᏃᏴᏨᎢ	[ù:nǒ:yv̂:jv̌:ʔi]  (he or it is) (3rd/remote past)
being buried	ᎦᏃᏴᎪᎢ	[ganǒ:yv̂:gó:ʔi]  (he or it is) (3rd/habitual)
being buried	ᎯᏃᏴᎩ	[hino:yv̀:gi]  (he or it is) (2nd/immediate)
being buried	ᎤᏃᏴᎢᏍᏗ	[u:nǒ:yv́ʔisdi]  (he or it is) (3rd/deverbal)
being careful	ᏥᏯᎦᏎᏍᏗ	[ji:yagà:sesdi] (an.)  (he is) (1st/present continuous)
being careful	ᎠᏆᎦᏎᏍᏗ	[à:gwaksesdi] (in.)  (he is) (1st/present continuous)
being careful	ᎯᏯᎦᏎᏍᏕᏍᏗ	[hi:yagà:sesdé:sdi] (in.)  (he is) (2nd/future progressive)
being careful	ᏣᎦᏎᏍᏕᏍᏗ	[jaksesdesdi] (an.)  (he is) (2nd/future progressive)
being careful	ᎤᎦᏎᏍᏗ	[ù:kse:sdi]  (he is) (3rd/present continuous)
being careful	ᎤᎦᏎᏍᏛᎢ	[ù:ksesdv̌:ʔi]  (he is) (3rd/remote past)
being careful	ᎤᎦᏎᏍᏙᎢ	[ù:ksesdó:ʔi]  (he is) (3rd/habitual)
being careful	ᎤᎦᏎᏍᏙᏗ	[u:ksesdóhdi]  (he is) (3rd/deverbal)
being married	ᏓᎦᏨᏍᏗᎭ	[dà:gachv́:sdiha]  (he is) (3rd/present continuous)
